"jd","magnitude","uncertainty","h_quncertainty","band","observer_code","comment_code_s","comp_star_1","comp_star_2","charts","comments","transfomed","airmass","validation_flag","cmag","kmag","hjd","star_name","observer_affiliation","measurement_method","grouping_method","ads_reference","digitizer","credit"
2426239.6,"0.8",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426249.3,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426266.7,"0.3",NA,NA,"Vis.","L","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426271.6,"0.4",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426275.3,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426276.7,"0.2",NA,NA,"Vis.","L","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426292.7,"0.4",NA,NA,"Vis.","L","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426298.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426300,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426320.1,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426326.1,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426327.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426329.4,"0.3",NA,NA,"Vis.","L","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426329.6,"0.5",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426333.1,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426348.4,"0.3",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426349.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426350.3,"0.6",NA,NA,"Vis.","L","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426351.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426352,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426358,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426358.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426360.4,"0.6",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426368,"0.0",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426378.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426383,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426387.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426390,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426395,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426407.6,"0.5",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426410,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426416.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426419,"-0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426433.6,"0.6",NA,NA,"Vis.","OBS","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426436.6,"0.5",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426439.6,"0.6",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426443,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426445.6,"0.6",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426447.9,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426449.6,"0.9",NA,NA,"Vis.","OBS","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426450,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426450.6,"0.6",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426452.9,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426454.6,"0.7",NA,NA,"Vis.","OBS","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426468.7,"0.7",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426472.9,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426473.7,"0.6",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426477.9,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426494.9,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426579.4,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426593.8,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426598.5,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426599.4,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426601.8,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426617.4,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426618.4,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426620,"0.3",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426620.4,"1.0",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426622.4,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426624.3,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426624.4,"1.1",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426624.7,"1.0",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426626.9,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426633.6,"0.8",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426634.8,"0.8",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426635.8,"0.8",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426639.8,"0.4",NA,NA,"Vis.","KO","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426646.7,"0.5",NA,NA,"Vis.","KO","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426646.7,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426648.7,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426649.6,"0.9",NA,NA,"Vis.","SWM","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426650.7,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426652.7,"0.3",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426652.7,"0.9",NA,NA,"Vis.","SWM","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426653.7,"1.0",NA,NA,"Vis.","SWM","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426654.7,"1.1",NA,NA,"Vis.","SWM","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426659.6,"0.2",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426674,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426675.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426677.6,"0.5",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426689.4,"0.3",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426690.6,"0.8",NA,NA,"Vis.","OBS","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426691,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426702,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426703.6,"0.5",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426707.6,"0.5",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426712.1,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426716,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426725.6,"0.9",NA,NA,"Vis.","OBS","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426730.3,"0.5",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426731.6,"0.7",NA,NA,"Vis.","OBS","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426733.6,"0.5",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426736,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426741.6,"0.4",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426744,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426751,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426761.4,"0.4",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426762.5,"0.8",NA,NA,"Vis.","DA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426763,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426764.5,"0.8",NA,NA,"Vis.","DA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426769.4,"0.5",NA,NA,"Vis.","DA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426770.5,"0.5",NA,NA,"Vis.","DA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426773.3,"0.3",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426775.3,"0.6",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426776,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426777.5,"0.5",NA,NA,"Vis.","DA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426779.5,"0.5",NA,NA,"Vis.","DA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426791.5,"0.5",NA,NA,"Vis.","DA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426792.6,"0.8",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426797.6,"0.9",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426802.6,"0.8",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426802.6,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426806.8,"0.8",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426824.7,"0.8",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426828.7,"0.8",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426828.9,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426916.8,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426917.8,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426925.8,"1.1",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426929.8,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426949.8,"0.6",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426982.7,"0.6",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426983.8,"0.4",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2426999.8,"0.8",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427008.6,"0.4",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427010.6,"0.5",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427022.6,"0.8",NA,NA,"Vis.","SCA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427032.6,"1.1",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427035.6,"1.2",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427043.6,"0.7",NA,NA,"Vis.","SCA","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427058.6,"1.1",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427059.1,"0.7",NA,NA,"Vis.","SRC","X","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427059.6,"1.0",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427062.6,"1.0",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427069.6,"1.1",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427071.6,"1.2",NA,NA,"Vis.","MC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427081.2,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427091.6,"1.1",NA,NA,"Vis.","MC","X","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427094.6,"1.1",NA,NA,"Vis.","MC","X","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427097,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427119,"-0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427121.3,"0.3",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427124,"-0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427131.7,"0.4",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427133,"-0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427142.3,"0.2",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427145.7,"0.3",NA,NA,"Vis.","SP","X","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427147.7,"0.4",NA,NA,"Vis.","SP","X","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427153.8,"0.2",NA,NA,"Vis.","SP","X","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427155.6,"0.5",NA,NA,"Vis.","SP","X","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427157.6,"0.6",NA,NA,"Vis.","SP","X","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427177,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427186.9,"-0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427305.6,"0.6",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427314.3,"0.5",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427330.6,"1.0",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427343.3,"0.6",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427417.5,"0.5",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427426,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427427.5,"0.6",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427431.1,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427443.3,"0.6",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427456.3,"0.8",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427473,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427474.3,"0.8",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427481.3,"0.6",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427482,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427499.3,"0.9",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427509.9,"0.4",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427513.3,"0.7",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427536.9,"0.3",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427543.3,"0.8",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427543.9,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427560.9,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427569.9,"0.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427579.9,"0.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427687.7,"1.0",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427697.7,"0.9",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427722.5,"0.9",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427736.8,"0.7",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427747.5,"0.9",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427750.5,"0.9",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427753.99,"0.7",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427756,"1.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427769.5,"0.8",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427773.95,"0.8",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427776,"1.2",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427777.7,"0.9",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427782.7,"1.1",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427784,"1.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427787.5,"0.9",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427802.5,"0.9",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427806,"1.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427812.5,"1.1",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427813,"1.1",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427825.4,"1.0",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427833.9,"0.4",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427836,"0.8",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427836.4,"1.1",NA,NA,"Vis.","LT","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427836.7,"0.6",NA,NA,"Vis.","SP","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427841,"0.7",NA,NA,"Vis.","SRC","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427851.5,"0.9",NA,NA,"Vis.","HM","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427852.5,"0.9",NA,NA,"Vis.","HM","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427853.5,"0.9",NA,NA,"Vis.","DO","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427853.5,"0.9",NA,NA,"Vis.","HM","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427854.5,"0.9",NA,NA,"Vis.","DO","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
2427854.5,"1.0",NA,NA,"Vis.","HM","","","","","",NA,"","V","",NA,NA,"ALF ORI","","STD",NA,NA,"",""
